# unlabeled youtube video segments from the dcase dataset, reformated like google_audioset_meta
# 10 classes: /m/07pp_mv, /m/09x0r, /m/0bt9lr, /m/01yrx, /m/04brg2, /m/0dxrf, /m/04fgwm, /m/0d31p, /m/02pjr4, /m/0838f
# YTID, start_seconds, end_seconds
l7zr6MkWBm0, 20.000, 30.000
lGKtcNV4qlw, 50.000, 60.000
lIn3GVoi2JY, 40.000, 50.000
lJodEniQeQ4, 20.000, 30.000
lLlJ2WgsQNo, 210.000, 220.000
lM3zOxernsA, 130.000, 140.000
lMWpJv-YsXE, 200.000, 210.000
lMiGDL1Uwfk, 70.000, 80.000
lNi8oAfaOKY, 80.000, 90.000
lQ1nXbKwxzM, 460.000, 470.000
lQhVr8uQhPI, 150.000, 160.000
lQw0l3Y9V18, 20.000, 30.000
lTebOzW5pHw, 170.000, 180.000
lUAdkm-OVPk, 0.000, 10.000
lW92TZLUHWk, 70.000, 80.000
lY44oLYZVRs, 260.000, 270.000
lYGotjbum6U, 10.000, 20.000
l_MHkjfqCAA, 160.000, 170.000
lbJACtcRxwc, 240.000, 250.000
lelKkx61bTU, 10.000, 20.000
lh10cOrdY6s, 40.000, 50.000
lixJ1gXGUtI, 30.000, 40.000
lj_vwwm4GNg, 170.000, 180.000
llHomdxSJWA, 110.000, 120.000
lv4t8_S2dmg, 0.000, 10.000
lxhvl5Rmpyg, 260.000, 270.000
lxiMVygLB10, 310.000, 320.000
ly7IyzMT_fc, 160.000, 170.000
lydljHs2ozI, 410.000, 420.000
lyhRg8Ma-PU, 540.000, 550.000
lzV1RNyHSFc, 20.000, 30.000
lzWXjJn6kdA, 110.000, 120.000
m1ToUrnLwJ0, 10.000, 20.000
m2gSiT6pDk8, 260.000, 270.000
m4Us1j039MQ, 0.000, 10.000
mFsbDX3HSFI, 10.000, 20.000
mIQ2_EOHwLk, 170.000, 180.000
mVgBdVnXc2I, 60.000, 70.000
mZRtVePnNL0, 380.000, 390.000
m_gYeAmcYHI, 90.000, 100.000
m_kPwfspszM, 30.000, 40.000
mam2_6IMsys, 80.000, 90.000
mavCqqEKLtM, 20.000, 30.000
mfQM6RmAc4o, 60.000, 70.000
mjmw-rFC2Ws, 150.000, 160.000
mkO4sTNammQ, 30.000, 40.000
mnPZ8cVGIoU, 190.000, 200.000
moARL3Vch6k, 220.000, 230.000
moCcGWBG1nU, 20.000, 30.000
mpdKXE_Sm9k, 270.000, 280.000
mqeCehWbApI, 50.000, 60.000
mrZmnH8SzIA, 120.000, 130.000
mtcgorBgXBw, 90.000, 100.000
n-D_9jUn3Rk, 70.000, 80.000
n032-VKCHIQ, 310.000, 320.000
n0tiBaNX33o, 110.000, 120.000
n2oq1HCSPrM, 100.000, 110.000
n39qXyhW8BA, 30.000, 40.000
n5HClSxFs_M, 440.000, 450.000
n650Lp7S8PM, 150.000, 160.000
n6_FplxO_YM, 40.000, 50.000
nFko0z5cq_g, 10.000, 20.000
nPw_MDstE7M, 50.000, 60.000
nQ25GhiR96o, 50.000, 60.000
nQzcxsbcAnU, 40.000, 50.000
nUGu8MB9o8Y, 0.000, 10.000
nUpuTDo90Dg, 20.000, 30.000
nZB45GbSDDU, 30.000, 40.000
n_fBucYIPl8, 80.000, 90.000
ndWWvIGB6Ok, 180.000, 190.000
nj0iSvnmRbk, 160.000, 170.000
nkzF0pOTdcc, 20.000, 30.000
nl4aS8jDUkc, 60.000, 70.000
nlD50TyQoZ8, 50.000, 60.000
nlhoCx_FR-c, 50.000, 60.000
nnEgHOTKfPc, 140.000, 150.000
nndJSKI5LQk, 150.000, 160.000
npYuFDNULOQ, 110.000, 120.000
nq7FJ9xAvKU, 40.000, 50.000
nuJwLi1a60A, 500.000, 510.000
nyxLrosW5kQ, 0.000, 10.000
o-IKw_KzRl4, 20.000, 30.000
o03rRUHMLKw, 10.000, 20.000
o3LsZGHsY18, 30.000, 40.000
o49OkjmYEr8, 40.000, 50.000
oBl--Guj1DA, 190.000, 200.000
oDdKcPlpA68, 50.000, 60.000
oFaugqDvhHo, 160.000, 170.000
oLJJ8Y2c5Iw, 260.000, 270.000
oS1sV4S08hw, 580.000, 590.000
oSJ3-n6OTjo, 130.000, 140.000
oSkOUs7E9h4, 50.000, 60.000
oWlH4hkBQMA, 90.000, 100.000
oXpu_zVs7CQ, 150.000, 160.000
ofSyT8pAXFM, 280.000, 290.000
ofcE7lzrEGQ, 190.000, 200.000
oiHkNCiznFk, 100.000, 110.000
ok4zx7vAZMA, 320.000, 330.000
okvqYdqGO08, 130.000, 140.000
olgMONIOXkg, 130.000, 140.000
om0MdwCdyzM, 80.000, 90.000
otfjG1Ztvc0, 10.000, 20.000
owr_0Vzna4Q, 80.000, 90.000
p2hTCwrAXbY, 60.000, 70.000
p76VB2RIZuI, 0.000, 10.000
p7KfloA9tZU, 210.000, 220.000
pD3E6MIULBc, 10.000, 20.000
pF1ECykuZoA, 50.000, 60.000
pFxuoxoYLT4, 310.000, 320.000
pLS_j98TaQ0, 80.000, 90.000
pLeHXffzyk0, 120.000, 130.000
pM6UbXLxBf8, 0.000, 10.000
pRPOCpChaAo, 0.000, 10.000
pSE1cuC6B_g, 10.000, 20.000
pX78x5b2UEY, 20.000, 30.000
pZPu2QCtMyg, 70.000, 80.000
pa6lsnxablM, 60.000, 70.000
paGsceUThS4, 0.000, 10.000
pacwSWgX44A, 10.000, 20.000
pfAf-jF80Mo, 100.000, 110.000
pgqoh7pGj_U, 30.000, 40.000
plxuBe6hoBA, 570.000, 580.000
pp_9SNC7rqc, 20.000, 30.000
prISe-x18t4, 0.000, 10.000
prf6wJgag0M, 20.000, 30.000
pyaKIh2ixIc, 180.000, 190.000
q-FyHLFfKA0, 80.000, 90.000
q0dR4rqTB3M, 70.000, 80.000
q1PmLtOm_cw, 90.000, 100.000
q2V4la2ptnc, 270.000, 280.000
q4PTPmmLE8I, 240.000, 250.000
qCb52i30NTA, 30.000, 40.000
qHuJOy1JSpE, 0.000, 10.000
qI3XM4twkGM, 410.000, 420.000
qLUmhTrelMI, 180.000, 190.000
qLwQgyrJ5yE, 30.000, 40.000
qPCJfxdJqvs, 110.000, 120.000
qPaGlfgKdwA, 290.000, 300.000
qSqynoCaBWg, 80.000, 90.000
qXp5ii_RerA, 30.000, 40.000
qYJOacMJi8k, 370.000, 380.000
qYSoTtCZEKw, 20.000, 30.000
qaIp5pcw5eY, 120.000, 130.000
qaN3yUw1XJA, 30.000, 40.000
qclQ-FTE9BU, 220.000, 230.000
qekjW73NU3M, 130.000, 140.000
qepCghm8ZXk, 0.000, 10.000
qiV-DHVKuIE, 50.000, 60.000
qj0deE4DOZ4, 30.000, 40.000
qmn1TvEg1jU, 240.000, 250.000
qpXUXe7L2Fg, 390.000, 400.000
qr7CPF5aCGk, 70.000, 80.000
qrKEKQc3HOw, 230.000, 240.000
qsOLfH0TsN4, 30.000, 40.000
qvTtN59RCi0, 30.000, 40.000
qyPDcWWXfto, 50.000, 60.000
qzJeosV6vDs, 100.000, 110.000
qzPwyS-Po2M, 0.000, 10.000
r1Nz-Nsy_hg, 30.000, 40.000
r2GnZKLfPgs, 300.000, 310.000
r5_QPF1qEu0, 30.000, 40.000
r6uTKcKq4BM, 20.000, 30.000
rBiW2_gnR6A, 20.000, 30.000
rCVE85YCZ3s, 50.000, 60.000
rGTX-hyKP44, 160.000, 170.000
rLcu9SeuuP8, 100.000, 110.000
rOhscyOrXVE, 150.000, 160.000
rRXUMh4HWvk, 10.000, 20.000
rSkfyKmzBnQ, 10.000, 20.000
rVvCF2I5nZ0, 460.000, 470.000
rYF0RJPeKA4, 140.000, 150.000
r_R9ZZedQuY, 150.000, 160.000
rbBQOmgkZS4, 370.000, 380.000
rbyIgcubTcw, 20.000, 30.000
rfoW8Ej5268, 190.000, 200.000
rgz0a-64oAA, 70.000, 80.000
rlknbNxhiII, 410.000, 420.000
rqrwRkFA8Js, 0.000, 10.000
ryu5dU6w_rY, 60.000, 70.000
s-fiN_ntO-U, 70.000, 80.000
s1cWoRWn5lM, 60.000, 70.000
s2Upawz5nIU, 20.000, 30.000
s35HRIKaViE, 220.000, 230.000
s4pYqecpA9Q, 30.000, 40.000
s69ag_AQ_4o, 100.000, 110.000
sAKTBeS7nic, 10.000, 20.000
sCVm1DDa-zc, 50.000, 60.000
sD2I0Qnw7Fo, 20.000, 30.000
sEIbaiwkuKQ, 130.000, 140.000
sHt9NqHr7y8, 130.000, 140.000
sK3hZYZVNEc, 10.000, 20.000
sRuMqhWhheY, 90.000, 100.000
sVLjz7LF5Uc, 20.000, 30.000
sVO7HeE8yNo, 100.000, 110.000
sXfPCd-wyGY, 190.000, 200.000
sav17PvEXIc, 50.000, 60.000
sfTFtiIFKqw, 380.000, 390.000
slrYiu3dzWQ, 10.000, 20.000
t-m-MIOSbQU, 150.000, 160.000
t-m2ZNiE8PY, 60.000, 70.000
t1-gGupSOkg, 60.000, 70.000
t6-HG5O2RfM, 180.000, 190.000
t83iDbyvVlo, 80.000, 90.000
tAxy2vQgKig, 280.000, 290.000
tD5tUo6ERfs, 0.000, 10.000
tE1idU67lnU, 100.000, 110.000
tGjqBlCRpW8, 100.000, 110.000
tORoI-9dP0I, 300.000, 310.000
tPmI3yL0q5o, 60.000, 70.000
tTHUb6DzoCg, 350.000, 360.000
tTJujM7RUOY, 10.000, 20.000
tbonAxTHHEg, 100.000, 110.000
tbq6lsjW-88, 310.000, 320.000
tc0B18ZTTy4, 220.000, 230.000
tenpU0vpgwQ, 360.000, 370.000
tgJYBtbOEKI, 210.000, 220.000
ti2IEGsE_Og, 0.000, 10.000
tkLh2ws-aMU, 110.000, 120.000
tn38-xpQpEc, 140.000, 150.000
tqIc89X0xUI, 120.000, 130.000
tqUtMR_LWMU, 50.000, 60.000
tvNbgOcBowo, 80.000, 90.000
txtL_IAwZQI, 70.000, 80.000
tzIurihMFps, 40.000, 50.000
u4-qlF6Ah74, 0.000, 10.000
u5bAePuQNHo, 220.000, 230.000
u6Lf6mI0ugU, 20.000, 30.000
u7Dfly7Yod8, 0.000, 10.000
u9rWT1wLPmQ, 40.000, 50.000
uBOlhLY1XGA, 200.000, 210.000
uEQuyzp4L1E, 240.000, 250.000
uHC8sDmYHyM, 480.000, 490.000
uHkgY3kGlCU, 50.000, 60.000
uKMaiQUl7nk, 340.000, 350.000
uLDW6j76qPs, 100.000, 110.000
uMtZnSHVPtE, 30.000, 40.000
uOBweoRmqQA, 110.000, 120.000
uOnuc0JKQZ0, 200.000, 210.000
uRbRP3KEy8s, 70.000, 80.000
uT_wPMnhFhM, 50.000, 60.000
uUzHV1-g6cQ, 250.000, 260.000
uV9tIB9Oamo, 0.000, 10.000
uWE8mJspu5I, 10.000, 20.000
u_3eXJVBmYY, 460.000, 470.000
uazZWZioJ2c, 0.000, 10.000
ubk8H2vpIxg, 150.000, 160.000
ucJrV5WKrLc, 10.000, 20.000
ueBhUkSY4RY, 230.000, 240.000
ufIcs72O70M, 70.000, 80.000
ul7O5ycxeV4, 120.000, 130.000
un-T4HCmyHw, 110.000, 120.000
uq8I4wCBq-o, 50.000, 60.000
utew9iCuLH0, 80.000, 90.000
v0Ze7Mt3j_I, 30.000, 40.000
v5-nUU_EKzI, 430.000, 440.000
v9W60iPhLZw, 100.000, 110.000
vApJtBp_Q48, 170.000, 180.000
vBDReYUV6bU, 40.000, 50.000
vCr6lRqWjlI, 40.000, 50.000
vD_rZl6WqaI, 130.000, 140.000
vEDc2J8lbI8, 50.000, 60.000
vEfz1OofAQ8, 40.000, 50.000
vK1pjB8Go2s, 50.000, 60.000
vMTEWbMN_wg, 50.000, 60.000
vMcJJ4rLr1w, 60.000, 70.000
vO090om9dTk, 50.000, 60.000
vSFbqLgy3hA, 190.000, 200.000
vVG8WjGWJSs, 380.000, 390.000
vZaYGIQMO_A, 350.000, 360.000
vc72wIUFdn0, 80.000, 90.000
vcdXDA9l2e0, 40.000, 50.000
vclYy9ttmf4, 90.000, 100.000
vdW23iQh-Jc, 110.000, 120.000
vgy3ic3WE5c, 70.000, 80.000
vi71M-Eoj1U, 140.000, 150.000
vjLGDO_oeeQ, 180.000, 190.000
vnqSBUbUHl0, 0.000, 10.000
vnrh8_qsv4g, 260.000, 270.000
voABMkU4ReQ, 50.000, 60.000
vqrAPUFwvt8, 0.000, 10.000
vrUIQu4iqgo, 10.000, 20.000
vse7rbe1w78, 220.000, 230.000
vtEYaunjED8, 20.000, 30.000
vtIYiGiYn4Q, 60.000, 70.000
vtONJxveyHw, 40.000, 50.000
vuthE169h9Y, 100.000, 110.000
vv--9EsVTzE, 120.000, 130.000
vwsY8198bYU, 0.000, 10.000
vzsp4SJH2ws, 480.000, 490.000
vzwiEPkhBxY, 140.000, 150.000
w1S_jzCkBkc, 50.000, 60.000
w1hcEAlMIi0, 20.000, 30.000
w3Yv0Y519Jg, 470.000, 480.000
w64jIH5PM-k, 80.000, 90.000
w7BXENJUUNw, 60.000, 70.000
w7jWgb5bpko, 10.000, 20.000
w8FglkTt3Wk, 210.000, 220.000
w9WFJ-shYCY, 100.000, 110.000
wC2ITTeIPAA, 30.000, 40.000
wC8b6vbRs0Q, 30.000, 40.000
wGIhq59e_o8, 80.000, 90.000
wH1S-Ff9aAU, 230.000, 240.000
wHo4ur6HVSg, 30.000, 40.000
wIGPhFRecoQ, 220.000, 230.000
wOmESbetNTY, 100.000, 110.000
wPvKkNG0SBY, 40.000, 50.000
wTRY3ys1RbY, 110.000, 120.000
wTnd53JWRVo, 0.000, 10.000
wWm8Lw6_Y6I, 290.000, 300.000
wYXLZcehks0, 190.000, 200.000
wduZ7Ev7Jsw, 330.000, 340.000
weMKOQhyvoQ, 50.000, 60.000
wedKIJ0pGwQ, 580.000, 590.000
wfDSj-hSSK8, 200.000, 210.000
wgTtoCAH87k, 50.000, 60.000
whd5vzMVRgE, 10.000, 20.000
wj9Iv-1p7o0, 30.000, 40.000
wm-MxD9aU4M, 0.000, 10.000
wvhykP-daOU, 20.000, 30.000
wwnfW1Du5LI, 30.000, 40.000
wxV7vVslH2k, 130.000, 140.000
wyZlvUSm9ng, 470.000, 480.000
wzcOGfzWYy4, 130.000, 140.000
x-qkTR9SqUA, 210.000, 220.000
x1WAVAvheZc, 190.000, 200.000
x2-0zTm3Nis, 20.000, 30.000
x4U-kkERPtQ, 20.000, 30.000
xBaEv2ll7nA, 90.000, 100.000
xCNs3am9hSk, 0.000, 10.000
xHYrsIKj248, 20.000, 30.000
xIfZMZRIyVI, 90.000, 100.000
xNYjHiPZvWE, 120.000, 130.000
xPWcaET4dfE, 20.000, 30.000
xQ0NCiS3AFY, 150.000, 160.000
xUmvzf0xZ3w, 80.000, 90.000
xVI6uSVmEUI, 10.000, 20.000
xeilqifSWPk, 160.000, 170.000
xfpxOfEOaQQ, 60.000, 70.000
xiWMld9HKoc, 260.000, 270.000
xit9gV2_xzc, 30.000, 40.000
xoj9PSokFns, 120.000, 130.000
xq1-jc8ewGE, 50.000, 60.000
xsx7dhufp1c, 30.000, 40.000
xv-gLOqFkKg, 70.000, 80.000
xvRaLhEJKew, 10.000, 20.000
xz8_sJwoUQM, 10.000, 20.000
xzb5z9TlSjE, 90.000, 100.000
y3HZUFlhPA8, 110.000, 120.000
y4LsmMX3sc0, 10.000, 20.000
y4Vpd68tPlo, 30.000, 40.000
y695YvSpcwI, 40.000, 50.000
y7W9oTeLg6c, 310.000, 320.000
yAPnErJMwQs, 360.000, 370.000
yCLNcOkzx0w, 140.000, 150.000
yE_PDZsW7JI, 30.000, 40.000
yIFC-s8emnU, 360.000, 370.000
yIYwokvOvaw, 77.000, 87.000
yNmnmechXWk, 60.000, 70.000
yPCx6GJ7Hio, 70.000, 80.000
yQ5Z_l476mg, 30.000, 40.000
yUqwd58Za6I, 100.000, 110.000
yVR_EvNW7Kw, 10.000, 20.000
yWO81fIdfaI, 120.000, 130.000
yZIaUuECbso, 10.000, 20.000
yZXMveUBbwY, 170.000, 180.000
yaP1qRDCD-4, 480.000, 490.000
ybQ-c1qul1E, 50.000, 60.000
ydEEn2Nn1AI, 10.000, 20.000
ydxegxJlslk, 10.000, 20.000
yep7Oe2YJIg, 470.000, 480.000
ygf34D5ZaL4, 180.000, 190.000
yjerdOIXk60, 130.000, 140.000
ylK3rsILXW8, 110.000, 120.000
yoD6P5dRDJ4, 590.000, 600.000
yptNtBeWL0c, 50.000, 60.000
ytkYNV6jGP0, 70.000, 80.000
ywrw5qF2q8M, 30.000, 40.000
yxZOPbknbz8, 120.000, 130.000
yz294yNpL0M, 460.000, 470.000
z06V1hU_AEw, 210.000, 220.000
z1leSCzoqgY, 0.000, 10.000
z5cxO2DK3ao, 50.000, 60.000
z6YUXibXfOU, 160.000, 170.000
zNWcalWApvM, 30.000, 40.000
zN_zItK2DRM, 140.000, 150.000
zOfdfdcFHrg, 280.000, 290.000
zPyYpAWVarc, 150.000, 160.000
zUFPZwltlQw, 160.000, 170.000
zWPaqk9zybQ, 120.000, 130.000
zZHLey3XFKA, 30.000, 40.000
zcvD9ojvsvU, 310.000, 320.000
zdRjHLR4TzQ, 110.000, 120.000
zgMBfm5tSSI, 190.000, 200.000
zhP-7tPW7tE, 280.000, 290.000
zmFJ_ek67VE, 40.000, 50.000
zmHlSeVAEdw, 170.000, 180.000
zmIwBvOXJXQ, 450.000, 460.000
znDsX3EJO_E, 10.000, 20.000
zpdz9Y7q9aI, 70.000, 80.000
zpoZbaTe2xc, 70.000, 80.000
zq3t9Z0uRkE, 70.000, 80.000
zsmEmJKTxiw, 190.000, 200.000
zvZm5upJam8, 60.000, 70.000
zy7YFys0x_w, 100.000, 110.000
-146FAIZx8I, 40.000, 50.000
-3b5grRXXoY, 20.000, 30.000
-72belLBy5Q, 420.000, 430.000
-9CBV7lhyuM, 100.000, 110.000
-AuyT54jO-k, 10.000, 20.000
-Fuy9OgQrrI, 30.000, 40.000
-I2cnEG3Tsg, 140.000, 150.000
-OwCXCN1NsY, 490.000, 500.000
-ZsiMiXAtWs, 457.000, 467.000
-aiu1gvvLt0, 40.000, 50.000
-b_MKdGkmMU, 20.000, 30.000
-dq0VTvuxxU, 560.000, 570.000
-gPyDsf4Rys, 110.000, 120.000
-hcYqc8oCuk, 320.000, 330.000
-q7ytM-Hox4, 420.000, 430.000
-v_xsHAOVxs, 210.000, 220.000
-wb93wQJ47c, 560.000, 570.000
01UeQNG6414, 50.000, 60.000
06dB6rG7W3Q, 30.000, 40.000
0Dly8-eZvyE, 30.000, 40.000
0LS5I8e5O58, 30.000, 40.000
0ZTgcCVtNf4, 10.000, 20.000
0ZePjyh5xGQ, 70.000, 80.000
0jDRW64FWa0, 90.000, 100.000
0yHjaOrOuPs, 280.000, 290.000
117gLyWQtwU, 100.000, 110.000
13BHUovD_mE, 22.000, 32.000
16JrmxwVOgg, 50.000, 60.000
187V_xX1w-k, 150.000, 160.000
1Hz0tG3mfMc, 80.000, 90.000
1IzdzrgIsK0, 0.000, 10.000
1LZXmZyQE-Q, 90.000, 100.000
1QBtBlirURQ, 190.000, 200.000
1bZ7Mk7uHo4, 80.000, 90.000
1fN_cccYjC4, 140.000, 150.000
1fkJN4ER0QU, 80.000, 90.000
1n60HNrTs_E, 0.000, 10.000
1ndNviGBIIY, 30.000, 40.000
20hcB3aaPaE, 220.000, 230.000
26lpnBCzET4, 160.000, 170.000
28yP7YjkYIA, 590.000, 600.000
2FbfUxjJiDk, 340.000, 350.000
2FsA1yoZ840, 40.000, 50.000
2GwZowQA8D8, 120.000, 130.000
2OcxvW_ihek, 190.000, 200.000
2REMfqgV5gk, 100.000, 110.000
2SxaI-tNdoE, 29.000, 39.000
2bjg3NXQ_ts, 60.000, 70.000
2gNNOH5bI18, 60.000, 70.000
2k_VBGDXOl4, 30.000, 40.000
2nHzWF2Hn6o, 270.000, 280.000
2t1-Dk85Wng, 12.000, 22.000
2vXf6A7aYZA, 80.000, 90.000
2zrl8Q_8CuE, 30.000, 40.000
311w_dm8a1M, 150.000, 160.000
32ez3PEx-rI, 190.000, 200.000
38LSfTw5L60, 0.000, 10.000
3DouilQrz00, 18.000, 28.000
3FESifL5mg0, 10.000, 20.000
3I9eMVG8psg, 140.000, 150.000
3TGzELPfudw, 0.000, 10.000
3Ue_gi5yS4I, 100.000, 110.000
3WjrijyMKtQ, 30.000, 40.000
3kV0FpsiV_s, 50.000, 60.000
3koUfQRKG9o, 16.000, 26.000
3pnF55G80Mc, 30.000, 40.000
3qOKKqrGgP4, 90.000, 100.000
4Ftd6IUKSBM, 11.000, 21.000
4_BMiv4n5W4, 190.000, 200.000
4_qnGJihHvM, 170.000, 180.000
4d8Qth3bEOE, 10.000, 20.000
4ftHLkkOgbg, 200.000, 210.000
4gFRgH2FGWk, 490.000, 500.000
4jNNIdSZaec, 550.000, 560.000
4rznQNMwoOM, 30.000, 40.000
4tAubzgxw-E, 50.000, 60.000
4uhD2VPcPgM, 470.000, 480.000
5-P_wQ8JOBE, 30.000, 40.000
51QDqprTbW8, 50.000, 60.000
53JnLElH4Wc, 440.000, 450.000
57fy7lccB0U, 300.000, 310.000
5HyEDzwuqBs, 0.000, 10.000
5JPUqYpMCC0, 320.000, 330.000
5Sowy1uf9sc, 400.000, 410.000
5TzLfuKLidA, 40.000, 50.000
5YQVSgBBy_8, 360.000, 370.000
5aoBIzSTw3E, 150.000, 160.000
5p7AR47jOU0, 30.000, 40.000
5q1aKTdSLkY, 240.000, 250.000
5r5SU_6xql4, 0.000, 10.000
5rSHXAPpLBU, 40.000, 50.000
5tRlDcJMSLg, 200.000, 210.000
5uUEIOra4n8, 570.000, 580.000
5yfZsVs9MhY, 24.000, 34.000
5z_WjmpUiEg, 230.000, 240.000
6-i320AJfCg, 20.000, 30.000
602xhv09VEA, 260.000, 270.000
69P8eWY-Q-Y, 290.000, 300.000
69rOOArLuaI, 180.000, 190.000
6SKgNOsHgwU, 30.000, 40.000
6TrzLXbA08M, 130.000, 140.000
6Vrp30Ohsfw, 50.000, 60.000
6acucgdj3c0, 60.000, 70.000
6eQcUXzEIBU, 130.000, 140.000
6q5Bw8N8B6Y, 30.000, 40.000
6wO5CC3vLVU, 30.000, 40.000
6w_WrwtpnUY, 130.000, 140.000
6zAGUnzJEHk, 0.000, 10.000
7BmvRXCZqcQ, 400.000, 410.000
7C1OHM4segM, 70.000, 80.000
7L18NcwzrKM, 200.000, 210.000
7UvL3_Tchmk, 410.000, 420.000
7W9xcMEVs6o, 240.000, 250.000
7bHXk1riScE, 80.000, 90.000
7fbq9Ur4U2Q, 310.000, 320.000
8A5sqiXqPVc, 250.000, 260.000
8ByQqrP-AMw, 10.000, 20.000
8C5iSG4d228, 130.000, 140.000
8EKxBercQno, 30.000, 40.000
8IZf3MODgyw, 30.000, 40.000
8IkXmXrtvHU, 90.000, 100.000
8LlfnnSjgGU, 420.000, 430.000
8LwfaUXKUiY, 400.000, 410.000
8O3hrjyKNDM, 20.000, 30.000
8SH027_M3K0, 50.000, 60.000
8SHlsnlhVAk, 60.000, 70.000
8YaeHfwxjQQ, 10.000, 20.000
8bHAU-BzfkE, 30.000, 40.000
8opr7zShTec, 250.000, 260.000
8piwbw6qmOc, 30.000, 40.000
8z4uE74_XUs, 340.000, 350.000
984uPhq5rTs, 27.000, 37.000
9ARYOLY1Qko, 0.000, 9.000
9D8YfNfAQOE, 340.000, 350.000
9DsrA20flSU, 100.000, 110.000
9LrEvW6ABpQ, 130.000, 140.000
9NPYQ1v3kMw, 300.000, 310.000
9RBPo0Sia3I, 130.000, 140.000
9TVps_GWLDk, 110.000, 120.000
9eR2cIpNh7Y, 0.000, 10.000
9jihI2WuVsY, 260.000, 270.000
9m9EbiLFWTY, 430.000, 440.000
9mS6dCLBdTk, 370.000, 380.000
9tLhuhtIXcc, 340.000, 350.000
9wUQYesk9gk, 380.000, 390.000
A113-PQXC_I, 0.000, 10.000
AWCF9m5w_2U, 520.000, 530.000
AcZaA3T8C-M, 120.000, 130.000
Acqw_AsEueo, 20.000, 30.000
Ak6rC0q_WaA, 230.000, 240.000
Asyn7p7IKAw, 30.000, 40.000
B09uXArfMYw, 190.000, 200.000
B68cG3V8NHM, 510.000, 520.000
BARukr6ociw, 160.000, 170.000
BCu90LZ4nlw, 10.000, 20.000
BJHbUPWFPFk, 240.000, 250.000
BNwIwR191qY, 490.000, 500.000
B_l8BM0EW3s, 340.000, 350.000
B_xj4in5h4M, 10.000, 20.000
BiUSlWP7S2M, 0.000, 10.000
BlYrvLNocB0, 100.000, 110.000
BqjPagd1POE, 160.000, 170.000
Bu9SzBw5flU, 30.000, 40.000
Bz282CUN0q4, 320.000, 330.000
C3AOx9tpeyw, 30.000, 40.000
C3ZrUyT-B5s, 360.000, 370.000
CEeKTHLTMrE, 60.000, 70.000
CIRHdOxbYhE, 0.000, 10.000
CKBEtjIqVkY, 220.000, 230.000
COQWlHWOC18, 0.000, 10.000
CVmyR36piyE, 110.000, 120.000
CYZU8Z82dxE, 70.000, 80.000
CZKs6RR3UCU, 70.000, 80.000
CchZo5VpD9Y, 140.000, 150.000
CeA6yWUK1Vg, 0.000, 10.000
Cimxwd1WQVI, 400.000, 410.000
CknKrEDz6Ig, 0.000, 10.000
CoCy3NfKIvE, 200.000, 210.000
D0PkKfd2owU, 290.000, 300.000
D0Yp7bW3F4I, 40.000, 50.000
D29LrphuPYc, 400.000, 410.000
D4wFqJG_q5c, 150.000, 160.000
D5qNjMDWtIY, 140.000, 150.000
DGuKsVnWQjw, 110.000, 120.000
DPBgdg_2PQg, 590.000, 600.000
DaMmowA46Zc, 30.000, 40.000
Dd195rxff_4, 10.000, 20.000
De4WXe0RE7A, 300.000, 310.000
DeD1j04pUms, 110.000, 120.000
Dgk4p0DzJt8, 40.000, 50.000
DlzC789n4Kg, 20.000, 30.000
DoOSsB05UTI, 50.000, 60.000
E15aI0UOX1M, 300.000, 310.000
E9ohIJOUZ1w, 370.000, 380.000
EB94yFUw8Zw, 240.000, 250.000
EDQYgMCtqzA, 220.000, 230.000
EMzjnESswRY, 140.000, 150.000
EQKPMdmQUa8, 80.000, 90.000
Eawep99T5L4, 50.000, 60.000
EjUaVOx32mQ, 170.000, 180.000
Ejwv2_FUGN4, 430.000, 440.000
Ep4GrnxKoSE, 11.000, 21.000
EtM-2FtKBf0, 30.000, 40.000
EvMbEmJ4J3o, 360.000, 370.000
FBGLsJp7kek, 40.000, 50.000
FDeBvWqp_Y4, 240.000, 250.000
FPoNvtxWpss, 0.000, 10.000
FQo8jtM3m_0, 30.000, 40.000
Fa6lZMaA9N0, 10.000, 20.000
FmEXmMq5_FM, 150.000, 160.000
FmHFAxeriaw, 20.000, 30.000
Fnhp0lszU_k, 220.000, 230.000
FsDaAM56i4Y, 130.000, 140.000
FzAq9HYrf70, 20.000, 30.000
G1AvsRUu-Ss, 16.000, 26.000
G1TYuDvGnAE, 80.000, 90.000
G78gPpj930Y, 20.000, 30.000
GCa-QqvgiAM, 90.000, 100.000
GFuBaL2Y-Hk, 30.000, 40.000
GQO3Lz7bkf4, 530.000, 540.000
GRnVa7qyqvo, 230.000, 240.000
GX6VfRcR0eQ, 140.000, 150.000
GaZoIF4-yFQ, 0.000, 10.000
GfsXS_grY8c, 40.000, 50.000
GrOEw6tOOkk, 110.000, 120.000
GrwAEuPJ7Do, 0.000, 10.000
GsRMs2ZDFkA, 20.000, 30.000
GtskpVs-GqE, 190.000, 200.000
GvfYbXq_knU, 0.000, 10.000
Gyl1eDa5owo, 80.000, 90.000
GzrHQN-WasI, 350.000, 360.000
H1lf51MwrMk, 50.000, 60.000
H53532KDxJ8, 20.000, 30.000
HIL_XZhGMBQ, 190.000, 200.000
HK9HcXLaCjM, 110.000, 120.000
HKh4K9O-2Xs, 70.000, 80.000
HSGqUNUsCQk, 180.000, 190.000
